2017;RO;11;00015;Alta Floresta D'Oeste;25437
2017;RO;11;00023;Ariquemes;107345
2017;RO;11;00031;Cabixi;6224
2017;RO;11;00049;Cacoal;88507
2017;RO;11;00056;Cerejeiras;17934
2017;RO;11;00064;Colorado do Oeste;18467
2017;RO;11;00072;Corumbiara;8659
2017;RO;11;00080;Costa Marques;17400
2017;RO;11;00098;Espigão D'Oeste;33030
2017;RO;11;00106;Guajará-Mirim;47451
2017;RO;11;00114;Jaru;55871
2017;RO;11;00122;Ji-Paraná;132667
2017;RO;11;00130;Machadinho D'Oeste;38609
2017;RO;11;00148;Nova Brasilândia D'Oeste;21747
2017;RO;11;00155;Ouro Preto do Oeste;39759
2017;RO;11;00189;Pimenta Bueno;38051
2017;RO;11;00205;Porto Velho;519436
2017;RO;11;00254;Presidente Médici;22124
2017;RO;11;00262;Rio Crespo;3829
2017;RO;11;00288;Rolim de Moura;57074
2017;RO;11;00296;Santa Luzia D'Oeste;8198
2017;RO;11;00304;Vilhena;95630
2017;RO;11;00320;São Miguel do Guaporé;24181
2017;RO;11;00338;Nova Mamoré;28891
2017;RO;11;00346;Alvorada D'Oeste;16747
2017;RO;11;00379;Alto Alegre dos Parecis;14045
2017;RO;11;00403;Alto Paraíso;20916
2017;RO;11;00452;Buritis;39044
2017;RO;11;00502;Novo Horizonte do Oeste;10051
2017;RO;11;00601;Cacaulândia;6460
2017;RO;11;00700;Campo Novo de Rondônia;14484
2017;RO;11;00809;Candeias do Jamari;25266
2017;RO;11;00908;Castanheiras;3550
2017;RO;11;00924;Chupinguaia;10593
2017;RO;11;00940;Cujubim;22443
2017;RO;11;01005;Governador Jorge Teixeira;9745
2017;RO;11;01104;Itapuã do Oeste;10310
2017;RO;11;01203;Ministro Andreazza;10751
2017;RO;11;01302;Mirante da Serra;12258
2017;RO;11;01401;Monte Negro;16186
2017;RO;11;01435;Nova União;7769
2017;RO;11;01450;Parecis;5904
2017;RO;11;01468;Pimenteiras do Oeste;2410
2017;RO;11;01476;Primavera de Rondônia;3411
2017;RO;11;01484;São Felipe D'Oeste;5994
2017;RO;11;01492;São Francisco do Guaporé;19694
2017;RO;11;01500;Seringueiras;12653
2017;RO;11;01559;Teixeirópolis;4931
2017;RO;11;01609;Theobroma;11350
2017;RO;11;01708;Urupá;13106
2017;RO;11;01757;Vale do Anari;11149
2017;RO;11;01807;Vale do Paraíso;8047
2017;AC;12;00013;Acrelândia;14366
2017;AC;12;00054;Assis Brasil;6986
2017;AC;12;00104;Brasiléia;24765
2017;AC;12;00138;Bujari;9664
2017;AC;12;00179;Capixaba;11136
2017;AC;12;00203;Cruzeiro do Sul;82622
2017;AC;12;00252;Epitaciolândia;17340
2017;AC;12;00302;Feijó;32360
2017;AC;12;00328;Jordão;7858
2017;AC;12;00336;Mâncio Lima;17910
2017;AC;12;00344;Manoel Urbano;8886
2017;AC;12;00351;Marechal Thaumaturgo;17897
2017;AC;12;00385;Plácido de Castro;18510
2017;AC;12;00393;Porto Walter;11353
2017;AC;12;00401;Rio Branco;383443
2017;AC;12;00427;Rodrigues Alves;17945
2017;AC;12;00435;Santa Rosa do Purus;6230
2017;AC;12;00450;Senador Guiomard;21552
2017;AC;12;00500;Sena Madureira;43139
2017;AC;12;00609;Tarauacá;40024
2017;AC;12;00708;Xapuri;18174
2017;AC;12;00807;Porto Acre;17459
2017;AM;13;00029;Alvarães;15908
2017;AM;13;00060;Amaturá;11242
2017;AM;13;00086;Anamã;12978
2017;AM;13;00102;Anori;20196
2017;AM;13;00144;Apuí;21406
2017;AM;13;00201;Atalaia do Norte;19054
2017;AM;13;00300;Autazes;38454
2017;AM;13;00409;Barcelos;27743
2017;AM;13;00508;Barreirinha;31542
2017;AM;13;00607;Benjamin Constant;41329
2017;AM;13;00631;Beruri;18978
2017;AM;13;00680;Boa Vista do Ramos;18483
2017;AM;13;00706;Boca do Acre;34176
2017;AM;13;00805;Borba;40464
2017;AM;13;00839;Caapiranga;12820
2017;AM;13;00904;Canutama;15490
2017;AM;13;01001;Carauari;28337
2017;AM;13;01100;Careiro;37399
2017;AM;13;01159;Careiro da Várzea;29190
2017;AM;13;01209;Coari;84762
2017;AM;13;01308;Codajás;27817
2017;AM;13;01407;Eirunepé;34888
2017;AM;13;01506;Envira;19492
2017;AM;13;01605;Fonte Boa;19669
2017;AM;13;01654;Guajará;16339
2017;AM;13;01704;Humaitá;53383
2017;AM;13;01803;Ipixuna;28299
2017;AM;13;01852;Iranduba;47407
2017;AM;13;01902;Itacoatiara;99854
2017;AM;13;01951;Itamarati;8128
2017;AM;13;02009;Itapiranga;9125
2017;AM;13;02108;Japurá;4205
2017;AM;13;02207;Juruá;13956
2017;AM;13;02306;Jutaí;15824
2017;AM;13;02405;Lábrea;44861
2017;AM;13;02504;Manacapuru;96460
2017;AM;13;02553;Manaquiri;30222
2017;AM;13;02603;Manaus;2130264
2017;AM;13;02702;Manicoré;54708
2017;AM;13;02801;Maraã;18531
2017;AM;13;02900;Maués;62212
2017;AM;13;03007;Nhamundá;20902
2017;AM;13;03106;Nova Olinda do Norte;36431
2017;AM;13;03205;Novo Airão;18586
2017;AM;13;03304;Novo Aripuanã;25112
2017;AM;13;03403;Parintins;113832
2017;AM;13;03502;Pauini;19597
2017;AM;13;03536;Presidente Figueiredo;34574
2017;AM;13;03569;Rio Preto da Eva;32001
2017;AM;13;03601;Santa Isabel do Rio Negro;23765
2017;AM;13;03700;Santo Antônio do Içá;23075
2017;AM;13;03809;São Gabriel da Cachoeira;44553
2017;AM;13;03908;São Paulo de Olivença;38047
2017;AM;13;03957;São Sebastião do Uatumã;13421
2017;AM;13;04005;Silves;9211
2017;AM;13;04062;Tabatinga;63635
2017;AM;13;04104;Tapauá;17930
2017;AM;13;04203;Tefé;62021
2017;AM;13;04237;Tonantins;18782
2017;AM;13;04260;Uarini;13428
2017;AM;13;04302;Urucará;16968
2017;AM;13;04401;Urucurituba;22148
2017;RR;14;00027;Amajari;11560
2017;RR;14;00050;Alto Alegre;15933
2017;RR;14;00100;Boa Vista;332020
2017;RR;14;00159;Bonfim;11945
2017;RR;14;00175;Cantá;16877
2017;RR;14;00209;Caracaraí;20807
2017;RR;14;00233;Caroebe;9493
2017;RR;14;00282;Iracema;10859
2017;RR;14;00308;Mucajaí;16852
2017;RR;14;00407;Normandia;10527
2017;RR;14;00456;Pacaraima;12375
2017;RR;14;00472;Rorainópolis;28215
2017;RR;14;00506;São João da Baliza;7740
2017;RR;14;00605;São Luiz;7597
2017;RR;14;00704;Uiramutã;9836
2017;PA;15;00107;Abaetetuba;153380
2017;PA;15;00131;Abel Figueiredo;7231
2017;PA;15;00206;Acará;54096
2017;PA;15;00305;Afuá;38144
2017;PA;15;00347;Água Azul do Norte;26682
2017;PA;15;00404;Alenquer;55246
2017;PA;15;00503;Almeirim;33195
2017;PA;15;00602;Altamira;111435
2017;PA;15;00701;Anajás;28466
2017;PA;15;00800;Ananindeua;516057
2017;PA;15;00859;Anapu;27096
2017;PA;15;00909;Augusto Corrêa;44734
2017;PA;15;00958;Aurora do Pará;30471
2017;PA;15;01006;Aveiro;15947
2017;PA;15;01105;Bagre;29808
2017;PA;15;01204;Baião;46110
2017;PA;15;01253;Bannach;3200
2017;PA;15;01303;Barcarena;121190
2017;PA;15;01402;Belém;1452275
2017;PA;15;01451;Belterra;17249
2017;PA;15;01501;Benevides;60990
2017;PA;15;01576;Bom Jesus do Tocantins;16517
2017;PA;15;01600;Bonito;15834
2017;PA;15;01709;Bragança;124184
2017;PA;15;01725;Brasil Novo;14689
2017;PA;15;01758;Brejo Grande do Araguaia;7182
2017;PA;15;01782;Breu Branco;64194
2017;PA;15;01808;Breves;99896
2017;PA;15;01907;Bujaru;28331
2017;PA;15;01956;Cachoeira do Piriá;32947
2017;PA;15;02004;Cachoeira do Arari;23110
2017;PA;15;02103;Cametá;134100
2017;PA;15;02152;Canaã dos Carajás;36027
2017;PA;15;02202;Capanema;67150
2017;PA;15;02301;Capitão Poço;52839
2017;PA;15;02400;Castanhal;195253
2017;PA;15;02509;Chaves;23066
2017;PA;15;02608;Colares;11759
2017;PA;15;02707;Conceição do Araguaia;46571
2017;PA;15;02756;Concórdia do Pará;32395
2017;PA;15;02764;Cumaru do Norte;13093
2017;PA;15;02772;Curionópolis;17453
2017;PA;15;02806;Curralinho;33490
2017;PA;15;02855;Curuá;13996
2017;PA;15;02905;Curuçá;38959
2017;PA;15;02939;Dom Eliseu;58071
2017;PA;15;02954;Eldorado do Carajás;32892
2017;PA;15;03002;Faro;7009
2017;PA;15;03044;Floresta do Araguaia;19746
2017;PA;15;03077;Garrafão do Norte;25363
2017;PA;15;03093;Goianésia do Pará;39352
2017;PA;15;03101;Gurupá;32458
2017;PA;15;03200;Igarapé-Açu;37753
2017;PA;15;03309;Igarapé-Miri;60994
2017;PA;15;03408;Inhangapi;11388
2017;PA;15;03457;Ipixuna do Pará;62237
2017;PA;15;03507;Irituia;31673
2017;PA;15;03606;Itaituba;98523
2017;PA;15;03705;Itupiranga;51835
2017;PA;15;03754;Jacareacanga;8059
2017;PA;15;03804;Jacundá;57526
2017;PA;15;03903;Juruti;56325
2017;PA;15;04000;Limoeiro do Ajuru;28138
2017;PA;15;04059;Mãe do Rio;29260
2017;PA;15;04109;Magalhães Barata;8316
2017;PA;15;04208;Marabá;271594
2017;PA;15;04307;Maracanã;28679
2017;PA;15;04406;Marapanim;27569
2017;PA;15;04422;Marituba;127858
2017;PA;15;04455;Medicilândia;30726
2017;PA;15;04505;Melgaço;26897
2017;PA;15;04604;Mocajuba;30277
2017;PA;15;04703;Moju;79825
2017;PA;15;04752;Mojuí dos Campos;15646
2017;PA;15;04802;Monte Alegre;56466
2017;PA;15;04901;Muaná;39231
2017;PA;15;04950;Nova Esperança do Piriá;20789
2017;PA;15;04976;Nova Ipixuna;16221
2017;PA;15;05007;Nova Timboteua;14942
2017;PA;15;05031;Novo Progresso;25071
2017;PA;15;05064;Novo Repartimento;73802
2017;PA;15;05106;Óbidos;50727
2017;PA;15;05205;Oeiras do Pará;31619
2017;PA;15;05304;Oriximiná;71078
2017;PA;15;05403;Ourém;17356
2017;PA;15;05437;Ourilândia do Norte;31921
2017;PA;15;05486;Pacajá;46383
2017;PA;15;05494;Palestina do Pará;7386
2017;PA;15;05502;Paragominas;110026
2017;PA;15;05536;Parauapebas;202356
2017;PA;15;05551;Pau D'Arco;5341
2017;PA;15;05601;Peixe-Boi;7860
2017;PA;15;05635;Piçarra;12632
2017;PA;15;05650;Placas;30109
2017;PA;15;05700;Ponta de Pedras;30219
2017;PA;15;05809;Portel;60322
2017;PA;15;05908;Porto de Moz;39991
2017;PA;15;06005;Prainha;29067
2017;PA;15;06104;Primavera;10534
2017;PA;15;06112;Quatipuru;13237
2017;PA;15;06138;Redenção;82464
2017;PA;15;06161;Rio Maria;17705
2017;PA;15;06187;Rondon do Pará;50925
2017;PA;15;06195;Rurópolis;49093
2017;PA;15;06203;Salinópolis;39569
2017;PA;15;06302;Salvaterra;23096
2017;PA;15;06351;Santa Bárbara do Pará;20492
2017;PA;15;06401;Santa Cruz do Arari;9845
2017;PA;15;06500;Santa Izabel do Pará;68836
2017;PA;15;06559;Santa Luzia do Pará;19316
2017;PA;15;06583;Santa Maria das Barreiras;20849
2017;PA;15;06609;Santa Maria do Pará;24186
2017;PA;15;06708;Santana do Araguaia;70764
2017;PA;15;06807;Santarém;296302
2017;PA;15;06906;Santarém Novo;6526
2017;PA;15;07003;Santo Antônio do Tauá;30611
2017;PA;15;07102;São Caetano de Odivelas;17563
2017;PA;15;07151;São Domingos do Araguaia;24859
2017;PA;15;07201;São Domingos do Capim;31123
2017;PA;15;07300;São Félix do Xingu;124806
2017;PA;15;07409;São Francisco do Pará;15454
2017;PA;15;07458;São Geraldo do Araguaia;24188
2017;PA;15;07466;São João da Ponta;5970
2017;PA;15;07474;São João de Pirabas;22415
2017;PA;15;07508;São João do Araguaia;13616
2017;PA;15;07607;São Miguel do Guamá;57364
2017;PA;15;07706;São Sebastião da Boa Vista;25904
2017;PA;15;07755;Sapucaia;5766
2017;PA;15;07805;Senador José Porfírio;11357
2017;PA;15;07904;Soure;24682
2017;PA;15;07953;Tailândia;103321
2017;PA;15;07961;Terra Alta;11399
2017;PA;15;07979;Terra Santa;18257
2017;PA;15;08001;Tomé-Açu;61709
2017;PA;15;08035;Tracuateua;30108
2017;PA;15;08050;Trairão;18469
2017;PA;15;08084;Tucumã;38508
2017;PA;15;08100;Tucuruí;110516
2017;PA;15;08126;Ulianópolis;57525
2017;PA;15;08159;Uruará;44258
2017;PA;15;08209;Vigia;52216
2017;PA;15;08308;Viseu;59735
2017;PA;15;08357;Vitória do Xingu;14719
2017;PA;15;08407;Xinguara;43530
2017;AP;16;00055;Serra do Navio;5111
2017;AP;16;00105;Amapá;8757
2017;AP;16;00154;Pedra Branca do Amapari;15125
2017;AP;16;00204;Calçoene;10525
2017;AP;16;00212;Cutias;5637
2017;AP;16;00238;Ferreira Gomes;7270
2017;AP;16;00253;Itaubal;5172
2017;AP;16;00279;Laranjal do Jari;47554
2017;AP;16;00303;Macapá;474706
2017;AP;16;00402;Mazagão;20387
2017;AP;16;00501;Oiapoque;25514
2017;AP;16;00535;Porto Grande;20611
2017;AP;16;00550;Pracuúba;4779
2017;AP;16;00600;Santana;115471
2017;AP;16;00709;Tartarugalzinho;16112
2017;AP;16;00808;Vitória do Jari;14991
2017;TO;17;00251;Abreulândia;2571
2017;TO;17;00301;Aguiarnópolis;6460
2017;TO;17;00350;Aliança do Tocantins;5527
2017;TO;17;00400;Almas;7273
2017;TO;17;00707;Alvorada;8516
2017;TO;17;01002;Ananás;9749
2017;TO;17;01051;Angico;3423
2017;TO;17;01101;Aparecida do Rio Negro;4726
2017;TO;17;01309;Aragominas;5865
2017;TO;17;01903;Araguacema;7003
2017;TO;17;02000;Araguaçu;8692
2017;TO;17;02109;Araguaína;175960
2017;TO;17;02158;Araguanã;5645
2017;TO;17;02208;Araguatins;35216
2017;TO;17;02307;Arapoema;6756
2017;TO;17;02406;Arraias;10727
2017;TO;17;02554;Augustinópolis;18089
2017;TO;17;02703;Aurora do Tocantins;3735
2017;TO;17;02901;Axixá do Tocantins;9776
2017;TO;17;03008;Babaçulândia;10752
2017;TO;17;03057;Bandeirantes do Tocantins;3500
2017;TO;17;03073;Barra do Ouro;4544
2017;TO;17;03107;Barrolândia;5643
2017;TO;17;03206;Bernardo Sayão;4518
2017;TO;17;03305;Bom Jesus do Tocantins;4700
2017;TO;17;03602;Brasilândia do Tocantins;2199
2017;TO;17;03701;Brejinho de Nazaré;5499
2017;TO;17;03800;Buriti do Tocantins;11135
2017;TO;17;03826;Cachoeirinha;2276
2017;TO;17;03842;Campos Lindos;9795
2017;TO;17;03867;Cariri do Tocantins;4296
2017;TO;17;03883;Carmolândia;2555
2017;TO;17;03891;Carrasco Bonito;4055
2017;TO;17;03909;Caseara;5265
2017;TO;17;04105;Centenário;2866
2017;TO;17;04600;Chapada de Areia;1407
2017;TO;17;05102;Chapada da Natividade;3364
2017;TO;17;05508;Colinas do Tocantins;34839
2017;TO;17;05557;Combinado;4874
2017;TO;17;05607;Conceição do Tocantins;4179
2017;TO;17;06001;Couto Magalhães;5529
2017;TO;17;06100;Cristalândia;7374
2017;TO;17;06258;Crixás do Tocantins;1708
2017;TO;17;06506;Darcinópolis;5988
2017;TO;17;07009;Dianópolis;21738
2017;TO;17;07108;Divinópolis do Tocantins;6868
2017;TO;17;07207;Dois Irmãos do Tocantins;7286
2017;TO;17;07306;Dueré;4727
2017;TO;17;07405;Esperantina;10793
2017;TO;17;07553;Fátima;3879
2017;TO;17;07652;Figueirópolis;5352
2017;TO;17;07702;Filadélfia;8893
2017;TO;17;08205;Formoso do Araguaia;18684
2017;TO;17;08254;Fortaleza do Tabocão;2584
2017;TO;17;08304;Goianorte;5153
