2024;RO;11;00015;Alta Floresta D'Oeste;20619
2024;RO;11;00379;Alto Alegre dos Parecis;12770
2024;RO;11;00403;Alto Paraíso;23156
2024;RO;11;00346;Alvorada D'Oeste;11891
2024;RO;11;00023;Ariquemes;113737
2024;RO;11;00452;Buritis;42389
2024;RO;11;00031;Cabixi;4312
2024;RO;11;00601;Cacaulândia;6211
2024;RO;11;00049;Cacoal;85118
2024;RO;11;00700;Campo Novo de Rondônia;14342
2024;RO;11;00809;Candeias do Jamari;29930
2024;RO;11;00908;Castanheiras;2514
2024;RO;11;00056;Cerejeiras;14891
2024;RO;11;00924;Chupinguaia;12527
2024;RO;11;00064;Colorado do Oeste;13092
2024;RO;11;00072;Corumbiara;6003
2024;RO;11;00080;Costa Marques;20488
2024;RO;11;00940;Cujubim;30228
2024;RO;11;00098;Espigão D'Oeste;33023
2024;RO;11;01005;Governador Jorge Teixeira;5421
2024;RO;11;00106;Guajará-Mirim;46629
2024;RO;11;01104;Itapuã do Oeste;11162
2024;RO;11;00114;Jaru;48626
2024;RO;11;00122;Ji-Paraná;130062
2024;RO;11;00130;Machadinho D'Oeste;43803
2024;RO;11;01203;Ministro Andreazza;8622
2024;RO;11;01302;Mirante da Serra;9672
2024;RO;11;01401;Monte Negro;16153
2024;RO;11;00148;Nova Brasilândia D'Oeste;19706
2024;RO;11;00338;Nova Mamoré;34371
2024;RO;11;01435;Nova União;6206
2024;RO;11;00502;Novo Horizonte do Oeste;6868
2024;RO;11;00155;Ouro Preto do Oeste;32645
2024;RO;11;01450;Parecis;6596
2024;RO;11;00189;Pimenta Bueno;36504
2024;RO;11;01468;Pimenteiras do Oeste;1943
2024;RO;11;00205;Porto Velho;568782
2024;RO;11;00254;Presidente Médici;15584
2024;RO;11;01476;Primavera de Rondônia;2230
2024;RO;11;00262;Rio Crespo;3855
2024;RO;11;00288;Rolim de Moura;54926
2024;RO;11;00296;Santa Luzia D'Oeste;4467
2024;RO;11;01500;Seringueiras;11327
2024;RO;11;01484;São Felipe D'Oeste;4289
2024;RO;11;01492;São Francisco do Guaporé;22019
2024;RO;11;00320;São Miguel do Guaporé;22489
2024;RO;11;01559;Teixeirópolis;3658
2024;RO;11;01609;Theobroma;9699
2024;RO;11;01708;Urupá;9762
2024;RO;11;01757;Vale do Anari;11815
2024;RO;11;01807;Vale do Paraíso;5473
2024;RO;11;00304;Vilhena;110435
2024;AC;12;00013;Acrelândia;16765
2024;AC;12;00054;Assis Brasil;8160
2024;AC;12;00104;Brasiléia;28954
